"","x1","x2","x3","x4","y"
"2301",1,1,-1,-1,-2.0402535172751
"2302",-1,-1,1,1,3.56603084852708
"2303",1,-1,-1,1,-1.58867774256397
"2304",1,1,1,-1,1.16890827959847
"2305",1,-1,-1,1,-2.36903817432395
"2306",1,-1,1,-1,0.235328779616
"2307",1,1,-1,1,0.913023925437191
"2308",-1,-1,-1,-1,-0.986624406273974
"2309",-1,1,-1,-1,-1.89887228207052
"2310",-1,1,1,1,-1.06153633661778
"2311",1,-1,-1,-1,-1.62037390681001
"2312",-1,-1,1,1,2.89428055937885
"2313",1,1,-1,-1,-0.484999435000073
"2314",-1,-1,1,1,2.09388477570547
"2315",1,1,-1,1,1.5711137021283
"2316",1,-1,-1,1,-1.69324746123408
"2317",1,-1,-1,-1,-2.57710880628075
"2318",1,1,1,1,2.62272066514109
"2319",1,1,-1,-1,1.06420185580706
"2320",-1,-1,-1,-1,-0.57254299194665
"2321",-1,-1,-1,1,0.952222023077819
"2322",-1,-1,-1,1,0.343403777312259
"2323",1,1,1,1,1.84852294755173
"2324",1,-1,-1,-1,-2.44129406570057
"2325",1,1,1,1,1.4047101308624
"2326",1,-1,1,-1,0.256097335396084
"2327",-1,1,1,1,0.855203866674334
"2328",1,1,-1,-1,-0.24476172022692
"2329",1,-1,1,-1,-0.061022388901395
"2330",1,-1,1,1,-0.0583384562495562
"2331",-1,-1,-1,1,-0.270958277391859
"2332",1,1,1,-1,3.08118206654474
"2333",-1,-1,-1,1,0.960736639381201
"2334",-1,1,1,1,0.222262564783736
"2335",-1,1,1,1,-2.14429183309149
"2336",-1,1,1,1,-0.760720491015626
"2337",1,1,-1,-1,-1.19080186102155
"2338",1,-1,1,1,-0.0835716684875611
"2339",1,-1,-1,1,-3.06893708023452
"2340",-1,1,-1,-1,-0.411894240010495
"2341",-1,1,-1,1,-2.51932269591713
"2342",-1,-1,-1,-1,-0.834224705289026
"2343",1,1,-1,-1,0.969629142587265
"2344",-1,1,1,-1,-1.0108287678876
"2345",-1,1,1,1,-0.749253914285969
"2346",-1,1,1,-1,0.571517456236568
"2347",-1,-1,-1,-1,-0.457253064381586
"2348",-1,1,-1,1,-2.48842500401102
"2349",-1,-1,1,1,0.253834738535099
"2350",1,1,-1,1,-1.03649211219324
"2351",-1,-1,-1,1,0.933958534577224
"2352",-1,-1,-1,-1,0.324463207068289
"2353",-1,1,-1,-1,-3.43150413536926
"2354",1,1,-1,1,-1.70214022177089
"2355",-1,-1,1,-1,1.83673250871451
"2356",-1,-1,1,-1,1.23545222648542
"2357",-1,-1,1,-1,2.77595693422853
"2358",-1,-1,-1,-1,-0.823639936453556
"2359",-1,1,1,-1,0.719897342133101
"2360",1,1,-1,1,-0.659678480742131
"2361",1,-1,1,-1,-3.20036101942552
"2362",1,1,-1,-1,-0.27683331366394
"2363",-1,-1,1,-1,0.432868871666744
"2364",-1,-1,-1,-1,0.55668080146154
"2365",-1,1,1,1,-0.449863377204744
"2366",-1,-1,-1,1,0.119843083838477
"2367",-1,1,1,1,-0.738155195869198
"2368",-1,-1,1,-1,1.37825844097998
"2369",-1,1,1,-1,-0.499421732104264
"2370",-1,1,1,-1,1.50413550944161
"2371",1,-1,1,-1,-0.0290001269677192
"2372",-1,-1,1,1,2.54323886428743
"2373",-1,-1,1,1,1.59628449868759
"2374",1,-1,-1,1,-0.970051755557473
"2375",1,1,-1,1,-0.508721326255432
"2376",-1,1,1,-1,0.514646280750417
"2377",1,-1,-1,-1,-2.96568146571271
"2378",1,1,1,1,1.99899724663482
"2379",1,-1,1,1,-1.15068154485557
"2380",1,1,1,1,2.25073415935063
"2381",1,1,1,-1,1.81479327973379
"2382",-1,1,-1,-1,-2.62737667827655
"2383",1,-1,-1,1,-1.32524840729479
"2384",1,-1,-1,-1,-3.90290574499833
"2385",-1,1,1,1,-0.00487744622846663
"2386",-1,-1,-1,-1,0.585951591665787
"2387",1,-1,-1,-1,-3.21660620587685
"2388",1,-1,1,-1,-1.47814935921271
"2389",-1,-1,1,1,1.56596532301572
"2390",-1,1,1,1,0.816662660810968
"2391",1,-1,-1,-1,-1.83814734587148
"2392",-1,-1,1,1,2.61707611835919
"2393",-1,1,-1,1,-0.31784542759145
"2394",1,1,1,-1,1.47513586777747
"2395",-1,-1,-1,-1,-0.0805411971525208
"2396",1,-1,-1,-1,-2.37905516297004
"2397",1,1,1,1,0.720737257430098
"2398",-1,1,-1,-1,-2.17051672196232
"2399",1,1,1,-1,1.86861896345603
"2400",-1,1,-1,1,-0.694560645528668
"2401",1,-1,1,-1,-0.173992169617345
"2402",1,-1,-1,-1,-1.86281535488933
"2403",1,-1,1,-1,-0.915863246676843
"2404",1,-1,-1,1,-2.53936156537383
"2405",-1,-1,-1,1,-0.521144976340755
"2406",1,1,1,1,1.69280914764783
"2407",1,1,1,-1,1.32522227961488
"2408",-1,-1,1,-1,1.8061966884316
"2409",-1,-1,-1,1,-0.488458366949852
"2410",1,1,1,-1,2.7295850246806
"2411",1,1,1,-1,1.00620313049658
"2412",-1,-1,-1,-1,-2.40643431069517
"2413",-1,1,-1,-1,-3.98554565758675
"2414",-1,1,-1,1,-1.78527315593984
"2415",1,-1,1,-1,0.625360658305169
"2416",1,-1,-1,-1,-0.721139449989903
"2417",-1,1,1,-1,0.272392297575692
"2418",1,-1,-1,1,-2.87613791450747
"2419",-1,-1,1,-1,3.40879234643399
"2420",1,-1,-1,-1,-2.09964005808982
"2421",-1,-1,1,1,0.761632598192755
"2422",-1,1,1,-1,-1.74449864532421
"2423",-1,1,-1,1,-3.04317867110213
"2424",1,1,1,-1,0.910929811234069
"2425",-1,-1,1,1,2.87539166285065
"2426",-1,-1,1,1,3.3817946971996
"2427",-1,-1,1,1,0.218046453310433
"2428",1,-1,-1,1,-0.234865348734593
"2429",1,1,-1,1,0.769389993267621
"2430",1,1,1,1,2.16084409561561
"2431",-1,-1,1,1,2.07920520912557
"2432",-1,1,-1,1,-3.30251288577798
"2433",1,-1,1,-1,2.44036688947908
"2434",-1,-1,1,-1,0.325259882803282
"2435",-1,-1,1,-1,0.825077365211016
"2436",-1,-1,-1,1,-0.148582160842126
"2437",1,-1,-1,1,-2.88511114620682
"2438",-1,1,1,-1,-1.24457750444662
"2439",1,1,1,1,4.17264393497078
"2440",1,1,1,1,1.90038784693011
"2441",1,1,-1,1,1.7703191000222
"2442",1,1,-1,-1,-0.392368824258362
"2443",1,1,-1,-1,1.89446074991306
"2444",-1,-1,1,1,1.79282430320385
"2445",1,-1,-1,-1,-0.969045936742762
"2446",-1,1,-1,1,-0.61304829528078
"2447",1,1,1,-1,2.831955983618
"2448",1,-1,-1,1,-1.74425748044594
"2449",1,-1,1,1,-1.4647456752587
"2450",-1,1,1,1,1.49699125128469
"2451",-1,-1,1,1,0.841190450690325
"2452",1,1,-1,-1,0.686977459079734
"2453",1,-1,-1,1,-0.8709474328881
"2454",1,-1,-1,-1,-3.94036376199254
"2455",-1,1,1,-1,-2.41785162234879
"2456",1,-1,1,1,-0.22854838378324
"2457",1,-1,-1,1,-2.37837624468447
"2458",1,-1,-1,-1,-1.18234974899389
"2459",1,1,1,-1,2.5156120615803
"2460",1,1,1,1,2.37153328329148
"2461",1,-1,-1,-1,-2.27895999232996
"2462",1,1,1,-1,0.772265149659271
"2463",1,-1,-1,-1,-2.15223496631976
"2464",-1,1,-1,-1,-1.23544488824834
"2465",1,-1,-1,-1,-3.02903763325618
"2466",-1,1,-1,-1,-2.2339634927916
"2467",1,1,-1,1,0.69751462450367
"2468",-1,1,1,-1,-0.932599246779512
"2469",-1,-1,1,1,1.68734770289139
"2470",1,1,-1,-1,-1.1331672705734
"2471",1,1,1,-1,0.0569662471941181
"2472",-1,-1,-1,1,-0.102918659291328
"2473",1,1,1,1,2.39999485761658
"2474",1,-1,-1,-1,-1.80520010201771
"2475",1,-1,-1,1,-3.0572418638207
"2476",1,-1,-1,1,-2.63069655608601
"2477",-1,-1,1,1,1.67848709320976
"2478",-1,-1,-1,-1,-1.41381760748941
"2479",-1,1,1,-1,-0.406855156412361
"2480",-1,1,1,-1,-0.567495437659839
"2481",1,1,-1,1,0.556191079381015
"2482",1,-1,-1,-1,-3.3203997190653
"2483",-1,1,-1,-1,-2.25480542710329
"2484",-1,1,1,-1,-0.185496749529944
"2485",1,-1,1,-1,-2.08692960273912
"2486",1,1,-1,-1,-0.861087452052555
"2487",-1,-1,-1,-1,-0.58374331883163
"2488",1,-1,1,-1,1.82298867458624
"2489",1,-1,-1,1,-1.32844750984256
"2490",1,1,1,-1,1.90273631374673
"2491",-1,-1,-1,-1,0.784397034558886
"2492",-1,1,-1,-1,-3.0195189212231
"2493",-1,-1,-1,-1,-0.00215462428094605
"2494",-1,1,1,1,-0.725908706663828
"2495",1,-1,1,-1,1.22240859001003
"2496",1,1,-1,-1,-0.145054544528493
"2497",-1,1,-1,1,-1.56267240320409
"2498",1,-1,-1,1,-2.04618118684061
"2499",-1,-1,-1,1,-0.573378659670428
"2500",1,1,1,1,1.27131672230128
"2501",1,-1,1,1,1.24424379961921
"2502",-1,1,-1,1,-0.768049251054704
"2503",1,-1,-1,1,-2.27083368478332
"2504",1,-1,1,1,-0.300627885683348
"2505",-1,-1,-1,-1,1.10519919370559
"2506",1,-1,1,1,-0.774411910389934
"2507",1,-1,-1,1,-3.0969489552169
"2508",1,-1,-1,-1,-1.60702321311159
"2509",-1,-1,-1,-1,0.69247128433809
"2510",-1,1,1,1,0.199572414151496
"2511",1,1,-1,-1,1.0313521246672
"2512",1,-1,-1,-1,-2.8926327120432
"2513",1,1,-1,1,-0.962399712669992
"2514",1,1,-1,1,-0.965793047243931
"2515",-1,-1,1,-1,3.01192713163036
"2516",-1,-1,-1,1,0.117530488478596
"2517",-1,-1,-1,-1,2.53304598073346
"2518",1,-1,-1,1,-2.83975579908566
"2519",1,1,-1,1,-0.270256651587705
"2520",-1,-1,-1,-1,-1.29624743165019
"2521",1,1,-1,1,-1.1447243714063
"2522",1,-1,1,-1,0.281987141644352
"2523",-1,-1,1,1,1.57599783264323
"2524",1,-1,1,1,-1.12926502394625
"2525",1,-1,1,-1,0.498364691307142
"2526",1,-1,-1,-1,-1.68925404588547
"2527",1,1,1,1,1.207294727852
"2528",1,-1,1,1,-0.369676856036908
"2529",1,-1,1,1,-1.26327109535482
"2530",-1,-1,1,-1,2.98427212293492
"2531",1,1,-1,1,-0.252493483713822
"2532",1,-1,-1,1,-1.99787589517456
"2533",-1,1,-1,1,-1.45377428837646
"2534",-1,-1,-1,-1,0.91880430832756
"2535",-1,1,-1,-1,-1.76270161650301
"2536",-1,-1,-1,-1,0.54866227582587
"2537",-1,1,1,-1,1.3026288149946
"2538",1,1,1,1,1.830405415233
"2539",-1,1,-1,-1,-2.27057475107861
"2540",1,1,1,1,3.60387934673902
"2541",-1,-1,1,1,2.5934719213897
"2542",-1,-1,-1,1,-1.69169574125376
"2543",-1,1,1,-1,0.164602510428769
"2544",-1,1,-1,1,-1.77803229008789
"2545",-1,1,-1,-1,-1.87376210394596
"2546",-1,1,-1,1,-2.4655967968314
"2547",-1,1,-1,-1,-1.95979291630164
"2548",-1,1,-1,-1,-1.5017102501107
"2549",1,-1,1,1,0.405991457142602
"2550",1,1,1,-1,1.89032321756337
"2551",-1,1,1,1,0.486208855358588
"2552",1,1,-1,-1,-0.260582181493082
"2553",-1,1,1,1,-0.0758826788827952
"2554",-1,1,1,1,-1.72245336085553
"2555",-1,-1,-1,-1,0.240666849240106
"2556",-1,-1,-1,-1,0.0496252691702742
"2557",-1,-1,-1,-1,-0.166361284122133
"2558",-1,-1,-1,-1,-1.26777552043477
"2559",1,1,-1,-1,-1.2527403049786
"2560",-1,1,1,-1,-0.848736343771203
"2561",-1,1,1,1,0.523046172035685
"2562",-1,1,-1,1,-2.50517193160041
"2563",1,1,-1,-1,1.82721470223225
"2564",-1,-1,-1,1,-2.49007651294896
"2565",1,1,1,-1,1.05386056474858
"2566",-1,-1,1,1,0.698682041349058
"2567",-1,-1,1,-1,1.57050698043688
"2568",1,-1,1,1,1.70288023248308
"2569",-1,-1,-1,-1,-0.317129095999202
"2570",-1,1,-1,1,-2.26529643069832
"2571",1,-1,-1,1,-1.76186858786933
"2572",-1,1,-1,1,-3.13013969683586
"2573",1,-1,-1,-1,-2.57019246344366
"2574",-1,1,-1,1,-2.08170993803297
"2575",1,1,-1,1,0.531979447606766
"2576",-1,-1,1,1,1.830774098385
"2577",-1,-1,-1,1,1.25215321321307
"2578",1,1,-1,-1,-0.851485200257781
"2579",1,1,-1,-1,0.620584733023446
"2580",1,-1,-1,-1,-2.64016678335562
"2581",-1,1,-1,-1,-2.58860190989418
"2582",-1,-1,-1,1,0.214805654640158
"2583",-1,1,1,1,-1.71532755567056
"2584",1,1,-1,1,-0.1555519618121
"2585",-1,1,1,-1,-0.246834174330096
"2586",1,-1,1,1,0.650131826487568
"2587",1,1,1,-1,2.6164195325892
"2588",1,1,1,1,3.59840944321359
"2589",-1,-1,1,1,0.954536672221166
"2590",1,-1,-1,1,-2.29647779209352
"2591",-1,-1,1,-1,3.68788039658708
"2592",1,1,1,1,2.15151437604328
"2593",-1,1,-1,1,-3.58400996711647
"2594",1,1,-1,1,0.991703983042588
"2595",1,-1,-1,-1,-1.98841614167225
"2596",1,1,1,-1,3.38837459397748
"2597",-1,-1,1,1,1.4874945801494
"2598",-1,1,-1,-1,-1.89056741487818
"2599",-1,-1,1,1,3.52145134689821
"2600",1,-1,1,1,-2.1806320797387
"2601",1,-1,-1,-1,-1.38157786960391
"2602",1,-1,-1,-1,-2.7391291309254
"2603",1,1,-1,1,0.853520445287431
"2604",-1,1,-1,1,-1.85982328781167
"2605",-1,1,-1,-1,-1.99377134393472
"2606",1,1,1,1,1.59730967248077
"2607",-1,1,-1,-1,-2.91337556382168
"2608",1,1,-1,1,0.833228192874728
"2609",-1,1,-1,-1,-2.39886366582288
"2610",-1,-1,1,1,1.27868501142298
"2611",-1,-1,1,1,1.85468677878571
"2612",1,1,1,1,2.79444954729319
"2613",1,1,-1,-1,0.596403611620427
"2614",-1,1,-1,-1,-3.0114056572057
"2615",1,1,-1,1,-1.47745038092924
"2616",-1,1,-1,-1,-0.0786515760075484
"2617",1,-1,-1,1,-1.9895505479079
"2618",1,-1,1,-1,-0.801883686009644
"2619",-1,-1,-1,-1,-1.76849575530147
"2620",1,1,1,1,2.73389529209391
"2621",1,-1,1,-1,0.649597053042485
"2622",1,1,1,-1,3.48093958186102
"2623",-1,1,1,-1,0.878693204266078
"2624",1,-1,-1,-1,-1.97446449202828
"2625",1,1,1,1,3.54244224766762
"2626",1,1,1,-1,1.84225451485925
"2627",-1,1,-1,-1,-1.76270670568064
"2628",1,1,1,-1,1.6416486624232
"2629",1,-1,-1,-1,-1.03448575629466
"2630",1,1,1,1,1.52989002395677
"2631",-1,1,-1,-1,-1.91748164897063
"2632",-1,1,-1,1,-3.06943432532379
"2633",-1,-1,-1,1,0.429751563975222
"2634",-1,-1,-1,-1,-0.81500291426544
"2635",-1,1,1,1,0.128869658749224
"2636",1,1,-1,-1,-0.572401984298691
"2637",1,-1,-1,1,-3.20802175668234
"2638",1,1,-1,1,0.683688068813136
"2639",1,-1,-1,-1,-2.1674593813947
"2640",-1,-1,-1,1,-0.881623466610783
"2641",1,-1,-1,1,-0.446129629393978
"2642",1,1,1,-1,2.31774529477292
"2643",-1,-1,-1,1,0.0631196322106344
"2644",-1,1,-1,1,-3.45704456436696
"2645",1,1,-1,-1,1.37789113758843
"2646",1,-1,1,-1,-0.341158590266087
"2647",-1,1,-1,-1,-1.5609340386577
"2648",1,-1,1,-1,-1.3497000988413
"2649",-1,1,1,1,0.435279684574968
"2650",-1,-1,1,1,3.66556584686993
"2651",-1,-1,1,-1,3.04797436296723
"2652",-1,-1,1,-1,4.0625984493361
"2653",-1,1,-1,-1,-1.74722261112713
"2654",1,-1,-1,-1,-2.22722744948809
"2655",-1,-1,-1,1,0.424609689159582
"2656",-1,1,-1,-1,-0.133252763205518
"2657",-1,1,-1,1,-2.69863679595611
"2658",-1,-1,1,-1,1.5079447548644
"2659",-1,1,1,-1,-1.47435498065044
"2660",1,-1,-1,1,-1.14678918379181
"2661",-1,1,-1,1,-3.90474826684302
"2662",1,-1,-1,-1,0.611807153771362
"2663",-1,-1,-1,1,-0.801089345659609
"2664",1,-1,-1,-1,-2.11748615337306
"2665",-1,-1,1,-1,-0.286151582586597
"2666",-1,-1,-1,-1,0.373113568544619
"2667",-1,-1,1,-1,4.70418875321248
"2668",1,1,-1,-1,-0.871629578109893
"2669",-1,-1,1,-1,1.71770768591165
"2670",1,-1,-1,1,-3.18884534629738
"2671",-1,1,-1,-1,-1.15654302627329
"2672",-1,1,1,1,-0.145706509220596
"2673",-1,1,-1,-1,-3.88406030411883
"2674",1,1,-1,-1,1.14114050239369
"2675",1,-1,1,-1,-0.705393534558502
"2676",-1,-1,-1,-1,1.13335029758417
"2677",1,-1,-1,-1,0.109346101962976
"2678",-1,1,1,1,0.00533232103498776
"2679",-1,-1,-1,1,-1.571352795006
"2680",1,-1,-1,-1,-1.15629485131179
"2681",1,1,-1,-1,1.904763650778
"2682",-1,-1,1,-1,1.19900090498037
"2683",1,1,-1,-1,-0.254433974151924
"2684",1,1,-1,-1,0.646307305229116
"2685",-1,1,1,1,0.0461925384151947
"2686",-1,-1,1,-1,2.51847760710366
"2687",1,1,-1,-1,-0.205425805752971
"2688",1,1,-1,1,-0.389672832223694
"2689",-1,-1,1,1,3.71606203626423
"2690",-1,1,1,-1,-0.2303543643915
"2691",1,1,1,1,1.80569160647324
"2692",-1,1,-1,1,-3.56219810920493
"2693",-1,1,-1,-1,-2.64308635748061
"2694",-1,-1,-1,1,-2.17993310649319
"2695",-1,1,1,1,-1.16035715020362
"2696",1,-1,-1,-1,-1.28670389025237
"2697",-1,-1,1,1,2.01772420721313
"2698",-1,1,1,1,-1.28113432575924
"2699",1,1,-1,1,-0.190742439873157
"2700",1,1,-1,1,1.6911090923801
"2701",-1,1,1,-1,-0.294697802989661
"2702",-1,-1,1,-1,0.677058281145085
"2703",-1,-1,-1,1,-0.596467249834472
"2704",1,-1,-1,-1,-1.03007453129598
"2705",1,1,1,1,4.23480420369591
"2706",-1,-1,-1,-1,1.26017508014974
"2707",1,1,-1,-1,-0.377405097662082
"2708",-1,1,1,-1,1.23973033118513
"2709",1,-1,-1,1,-1.89069418369448
"2710",-1,-1,-1,-1,0.228706829613834
"2711",-1,1,-1,1,-1.682100383347
"2712",-1,-1,1,1,2.23518440492253
"2713",-1,1,1,1,-0.434925713829304
"2714",-1,1,-1,-1,-1.94809463784548
"2715",1,-1,-1,1,-0.683776543356152
"2716",-1,1,-1,-1,-0.871170496944535
"2717",1,-1,-1,1,0.243793502244589
"2718",1,1,-1,1,1.76226251232947
"2719",-1,-1,-1,1,-0.130357903679796
"2720",-1,-1,-1,-1,1.11360199305175
"2721",1,1,-1,-1,-0.068648410208768
"2722",-1,1,1,1,1.38231071074477
"2723",-1,1,-1,-1,-0.117396899192892
"2724",1,1,1,1,1.53274139298671
"2725",1,-1,-1,-1,-2.27133131956798
"2726",-1,1,-1,-1,-3.81183752105378
"2727",1,1,1,-1,4.19410297101796
"2728",-1,-1,1,-1,2.36006906029543
"2729",1,-1,1,-1,0.278140122406192
"2730",-1,1,-1,-1,-1.55356448894148
"2731",1,-1,-1,-1,-4.21566500823127
"2732",-1,1,1,-1,-0.177827198789402
"2733",1,1,1,-1,1.44353871118749
"2734",-1,-1,1,-1,2.80702389855804
"2735",-1,1,1,-1,1.18227834615904
"2736",-1,-1,1,-1,3.41630900954157
"2737",1,-1,-1,1,-1.70233850670921
"2738",1,-1,-1,-1,-3.03761195235116
"2739",1,1,-1,1,-1.25036674996959
"2740",1,-1,1,-1,-0.658725160108062
"2741",-1,-1,-1,-1,0.00376675630841758
"2742",-1,-1,1,1,3.17781616126631
"2743",1,-1,1,1,0.725154166628568
"2744",-1,1,-1,1,-2.95320779247412
"2745",1,1,1,1,1.87646418924237
"2746",-1,-1,-1,1,0.859855827648559
"2747",-1,-1,1,1,1.59998379922202
"2748",-1,1,-1,1,-2.02702041034679
"2749",1,-1,1,-1,-1.52570249427541
"2750",1,-1,1,-1,0.513480621710571
"2751",-1,-1,1,-1,2.75162209927329
"2752",-1,-1,-1,1,-0.605749984476686
"2753",1,1,-1,-1,-0.574294604362918
"2754",1,-1,1,1,-0.978246027951205
"2755",-1,-1,-1,1,0.545329837214878
"2756",-1,-1,-1,-1,-0.342427799013157
"2757",-1,1,-1,1,-2.01531388222031
"2758",-1,-1,1,1,2.80159714363289
"2759",-1,1,-1,1,-1.82602584881915
"2760",1,-1,1,-1,-0.945642853878987
"2761",-1,1,-1,1,-3.81583802111636
"2762",-1,-1,-1,-1,-0.787917141524896
"2763",1,-1,1,-1,-0.194159492238773
"2764",1,-1,-1,-1,-0.407784336886442
"2765",1,-1,-1,-1,-3.72871968052246
"2766",1,1,1,-1,2.10246071698969
"2767",-1,1,1,-1,-0.719592020583688
"2768",1,1,-1,-1,0.111417111707331
"2769",-1,-1,-1,-1,0.688343758609755
"2770",1,-1,1,1,0.277768187927251
"2771",1,-1,1,-1,1.73509173669428
"2772",1,1,-1,1,-1.05399086522805
"2773",1,1,-1,-1,0.578352843866309
"2774",1,-1,1,-1,0.782550223721335
"2775",-1,1,-1,1,-3.61185899707368
"2776",1,-1,-1,-1,-4.45360977025234
"2777",-1,1,1,1,0.259564340107103
"2778",-1,-1,-1,-1,-0.957733310644808
"2779",-1,1,1,-1,-1.01327613957528
"2780",-1,-1,-1,-1,-0.715341001267919
"2781",-1,1,-1,-1,-0.684988244369244
"2782",1,-1,1,1,0.238589333394205
"2783",-1,-1,1,1,4.02707956493879
"2784",-1,-1,1,-1,2.31529177289245
"2785",1,-1,-1,1,-1.86496081996531
"2786",1,1,1,-1,2.0285012900795
"2787",1,-1,-1,1,-2.23673667184666
"2788",1,1,-1,-1,0.867897313937502
"2789",1,-1,-1,-1,-2.75472952260231
"2790",-1,-1,-1,1,-1.79224308275059
"2791",-1,1,-1,1,-0.976856177384565
"2792",1,1,1,-1,1.25088477437377
"2793",-1,-1,-1,-1,0.897949215433379
"2794",-1,1,-1,1,-2.25420337790319
"2795",-1,1,1,-1,0.758968828373965
"2796",1,-1,-1,-1,-1.04717007098464
"2797",1,-1,1,1,-0.597326663492363
"2798",1,-1,1,-1,-0.452045704368237
"2799",1,1,1,1,3.08120366775603
"2800",1,-1,-1,-1,-1.93534229162023
"2801",-1,1,-1,1,-3.15086722114126
"2802",1,1,-1,1,-0.273577457361669
"2803",-1,-1,-1,-1,-1.52401410307418
"2804",-1,-1,-1,1,0.804135277707806
"2805",-1,-1,1,1,1.64813655105056
"2806",1,1,1,1,0.998107542232384
"2807",-1,1,1,1,-0.473787645375921
"2808",-1,-1,1,-1,1.74574256369855
"2809",-1,-1,1,1,2.58007528112733
"2810",1,1,-1,-1,-0.521578341492444
"2811",1,-1,-1,-1,-1.9569432938682
"2812",1,1,1,-1,2.47725188865504
"2813",1,-1,1,-1,1.15622859190759
"2814",-1,1,-1,-1,-2.14502468571545
"2815",-1,-1,-1,1,-0.414382599988482
"2816",-1,1,-1,-1,-0.984046477864927
"2817",1,-1,1,-1,0.911711356360828
"2818",-1,1,1,-1,-0.481263587499302
"2819",-1,-1,-1,1,0.301056731105827
"2820",-1,-1,-1,1,-0.567089102062696
"2821",1,-1,-1,1,-3.87735141680109
"2822",1,1,-1,1,-0.590723445500366
"2823",-1,1,-1,-1,-2.09134835927871
"2824",1,-1,1,-1,-0.798219993912885
"2825",-1,-1,-1,1,-0.366251899542069
"2826",1,-1,-1,-1,-1.20321386363072
"2827",1,-1,1,-1,-1.37639980905537
"2828",1,-1,-1,-1,-1.08286574458295
"2829",-1,1,-1,-1,-4.68583719573505
"2830",-1,1,-1,-1,-4.32056419328549
"2831",-1,1,-1,-1,-0.761148134878126
"2832",-1,-1,-1,1,0.0398737676915046
"2833",-1,1,1,1,0.58256772960324
"2834",1,1,1,-1,2.28430424497555
"2835",1,-1,-1,-1,-2.37679981352385
"2836",1,-1,-1,1,-1.735744767129
"2837",1,-1,1,1,0.365671444834844
"2838",-1,-1,-1,-1,-1.01041158172921
"2839",1,1,-1,1,-1.20097940389473
"2840",1,-1,1,-1,1.86178166931229
"2841",-1,-1,1,1,2.13435265180064
"2842",-1,-1,-1,1,1.299853720696
"2843",-1,-1,-1,1,0.143580159926713
"2844",1,1,-1,-1,-0.509794906799658
"2845",1,1,1,1,1.40296105696005
"2846",1,1,1,1,3.30491363950503
"2847",-1,1,-1,1,-1.5443796533034
"2848",1,1,-1,1,0.588755932411845
"2849",1,1,-1,1,-1.51955826626363
"2850",1,-1,-1,-1,-2.37294315524207
"2851",-1,-1,-1,1,-1.29253159056319
"2852",1,1,1,1,3.07777256412812
"2853",-1,-1,-1,-1,-0.588497709780857
"2854",-1,-1,1,-1,1.32184562583397
"2855",1,-1,-1,-1,-2.57292308614008
"2856",1,1,-1,1,-1.02486163413618
"2857",-1,1,1,1,2.85400012646964
"2858",-1,1,1,1,0.872058994270426
"2859",1,1,-1,-1,0.524998488224186
"2860",1,1,1,-1,2.55279782459368
"2861",-1,-1,1,-1,1.51219065159235
"2862",-1,-1,-1,-1,-0.251857685340826
"2863",1,1,-1,-1,0.019584027496269
"2864",-1,-1,-1,1,0.901636759384342
"2865",1,-1,1,-1,-0.332094134259476
"2866",-1,-1,-1,-1,1.64040480535996
"2867",-1,-1,1,-1,2.60064306626373
"2868",1,1,-1,-1,0.497581590915077
"2869",1,-1,-1,1,-2.13738885688374
"2870",1,1,1,-1,2.25550067216922
"2871",1,1,1,-1,2.05478343844341
"2872",-1,-1,-1,-1,0.89506950852909
"2873",1,-1,-1,-1,-4.21121309156893
"2874",-1,-1,1,-1,1.58920370765587
"2875",-1,1,1,1,-1.15415141708916
"2876",-1,-1,1,-1,3.28944925691575
"2877",1,1,1,-1,1.85244930398082
"2878",-1,1,1,-1,-0.838867445815165
"2879",1,-1,-1,-1,-1.02774731007178
"2880",1,-1,-1,1,-3.16180018402579
"2881",1,1,-1,-1,0.210530837946462
"2882",1,1,-1,1,-1.06976255715747
"2883",1,-1,1,1,1.03083475223775
"2884",-1,1,-1,1,-1.31267955386319
"2885",1,-1,1,1,-0.0759477419184059
"2886",-1,-1,1,-1,2.87912698673933
"2887",1,1,1,-1,2.59932460833392
"2888",-1,-1,1,1,1.52022756553232
"2889",1,1,-1,-1,-0.977297420622111
"2890",-1,-1,1,-1,1.25603835985915
"2891",-1,1,1,1,2.72122832514143
"2892",-1,1,-1,-1,-1.89086234878166
"2893",1,1,1,1,3.4345677686219
"2894",-1,-1,1,1,0.483069323378781
"2895",-1,-1,-1,1,-1.18598842924037
"2896",-1,-1,-1,-1,0.704733466178332
"2897",1,-1,-1,-1,-3.38345678533918
"2898",1,-1,-1,1,-0.759902795245683
"2899",-1,-1,-1,1,0.899158955144173
"2900",-1,1,-1,1,-2.1403126943701
"2901",1,-1,1,-1,0.482281724568365
"2902",-1,-1,-1,-1,1.70518818516216
"2903",-1,-1,1,-1,2.53549098875162
"2904",1,1,-1,-1,-0.233060494030571
"2905",1,1,-1,-1,-1.50595565927973
"2906",-1,-1,-1,-1,-0.0856351372656342
"2907",1,1,1,-1,0.883588894816536
"2908",1,-1,1,1,-0.487492273250227
"2909",1,1,-1,1,-0.378156884575144
"2910",1,1,-1,-1,-0.415980704389978
"2911",-1,-1,1,-1,3.75789702444127
"2912",1,-1,1,1,-0.631590154277934
"2913",-1,-1,-1,-1,-0.181715948516297
"2914",1,-1,1,1,-0.0733785000469358
"2915",-1,1,1,-1,-0.340047556545497
"2916",-1,1,1,-1,-2.64392470062219
